state,district,financial_year,metric,value,unit,source_url,notes
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,420,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_mulcher,248,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_rmb_plough,401,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_zero_till_drill,1222,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_super_sms,117,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_rotary_slasher,149,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_shrub_master,10,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,44,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_rotavator,103,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_baler,21,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_rake,21,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Fazilka,2018-19_to_2021-22_cum,crm_machines_total,4968,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_happy_seeder,807,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_super_seeder,1503,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,663,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_mulcher,384,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_rmb_plough,509,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_zero_till_drill,1641,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_super_sms,394,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_rotary_slasher,148,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_shrub_master,14,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,109,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_rotavator,118,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_baler,11,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_rake,13,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Ferozepur,2018-19_to_2021-22_cum,crm_machines_total,6314,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_happy_seeder,503,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_super_seeder,1649,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,327,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_mulcher,132,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_rmb_plough,187,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_zero_till_drill,462,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_super_sms,242,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_rotary_slasher,56,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_shrub_master,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,25,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_rotavator,145,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_baler,4,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_rake,5,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,1,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Gurdaspur,2018-19_to_2021-22_cum,crm_machines_total,3738,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_happy_seeder,170,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_super_seeder,494,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,78,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_mulcher,97,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_rmb_plough,273,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_zero_till_drill,200,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_super_sms,64,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_rotary_slasher,28,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_shrub_master,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,15,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_rotavator,137,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_baler,8,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_rake,8,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Hoshiarpur,2018-19_to_2021-22_cum,crm_machines_total,1572,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_happy_seeder,405,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_super_seeder,1238,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,165,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_mulcher,1180,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_rmb_plough,1134,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_zero_till_drill,350,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_super_sms,380,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_rotary_slasher,74,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_shrub_master,0,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_cutter_cum_spreader,14,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_rotavator,238,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_baler,26,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_rake,25,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_crop_reaper_reaper_binder,1,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Jalandhar,2018-19_to_2021-22_cum,crm_machines_total,5230,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Kapurthala,2018-19_to_2021-22_cum,crm_machines_happy_seeder,624,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Kapurthala,2018-19_to_2021-22_cum,crm_machines_super_seeder,770,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Kapurthala,2018-19_to_2021-22_cum,crm_machines_paddy_straw_chopper,89,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
Punjab,Kapurthala,2018-19_to_2021-22_cum,crm_machines_mulcher,1000,machines,https://ppcb.punjab.gov.in/media/documents/FINAL_Action_Plan_Stubble_Burning_29May2022.pdf,"PPCB Action Plan for Control of Stubble Burning 2022, p.27: 'District Wise CRM Machinery provided under Subsidy 2018-19 to 2021-22' (cumulative achievement, machines provided under subsidy)"
